放源的星星,#genre#
滚滚红尘,https://vip.ffzy-play7.com/20230211/14303_cada8f87/2000k/hls/mixed.m3u8
火云传奇,https://vip.ffzy-play7.com/20230219/15253_fc18d7d5/2000k/hls/mixed.m3u8
刀马旦,https://vip.ffzy-play7.com/20221117/4993_c93149b3/2000k/hls/mixed.m3u8
迷你特攻队,https://vip.ffzy-play7.com/20221117/5052_54ce37e4/2000k/hls/mixed.m3u8
今夜星光灿烂,https://vip.ffzy-play7.com/20230209/14006_fa53cdf0/2000k/hls/mixed.m3u8
我爱夜来香,https://vip.ffzy-play7.com/20221206/8154_d05cbb3e/2000k/hls/mixed.m3u8
追男仔,https://vip.ffzy-play6.com/20221207/10720_f6567c62/3000k/hls/mixed.m3u8
横财三千万,https://vip.ffzy-play7.com/20221209/9062_fa5d85d0/2000k/hls/mixed.m3u8
旗正飘飘,https://vip.lz-cdn1.com/20220510/5091_fd697a89/1200k/hls/mixed.m3u8
我是一片云,https://vip.ffzy-play7.com/20230212/14389_ea75aabf/2000k/hls/mixed.m3u8
一颗红豆,https://vip.lz-cdn3.com/20230627/19886_9b009874/2000k/hls/mixed.m3u8
碧血黄花,https://vip.lz-cdn3.com/20230710/20152_fa56469a/2000k/hls/mixed.m3u8
古镜幽魂,https://v.cdnlz17.com/20231014/29601_38fd1681/2000k/hls/mixed.m3u8
热浪,https://vip.ffzy-play6.com/20221128/9093_98379ddc/3000k/hls/mixed.m3u8
小姨怀春,https://vip.ffzy-play6.com/20221128/9211_881ba3e2/3000k/hls/mixed.m3u8
午夜兰花,https://v.cdnlz17.com/20231005/28304_4580e79a/2000k/hls/mixed.m3u8
七只狐狸,https://vip.ffzy-play6.com/20221117/7433_03cf2e94/3000k/hls/mixed.m3u8
金盏花,https://vip.ffzy-play6.com/20221116/7249_0db8982b/3000k/hls/mixed.m3u8
我们的那时·此刻,https://vip.ffzy-play7.com/20230422/22710_c553fdb8/2000k/hls/mixed.m3u8
富贵再三逼人,https://c1.rrcdnbf2.com/video/fuguizaisanbiren/HD%E5%9B%BD%E8%AF%AD/index.m3u8
富贵开心鬼,https://c1.rrcdnbf3.com/video/fuguikaixingui/HD%E5%9B%BD%E8%AF%AD/index.m3u8
富贵逼人,https://c1.rrcdnbf1.com/video/fuguibiren/HD%E5%9B%BD%E8%AF%AD/index.m3u8
双肥临门,https://c1.rrcdnbf1.com/video/shuangfeilinmen/HD%E5%9B%BD%E8%AF%AD/index.m3u8
富贵黄金屋,https://c1.rrcdnbf2.com/video/fuguihuangjinwu/HD%E5%9B%BD%E8%AF%AD/index.m3u8
富贵吉祥,https://c1.rrcdnbf1.com/video/fuguijixiang/HD%E5%9B%BD%E8%AF%AD/index.m3u8
最佳女婿,https://c1.rrcdnbf2.com/video/zuijianvxu/HD%E5%9B%BD%E8%AF%AD/index.m3u8
豪门夜宴,https://c1.rrcdnbf2.com/video/haomenyeyan/DVD%E5%9B%BD%E8%AF%AD/index.m3u8
美男子,https://c1.rrcdnbf3.com/video/meinanzi/HD%E5%9B%BD%E8%AF%AD/index.m3u8
宝莲灯,https://c1.rrcdnbf3.com/video/baoliandeng/HD%E4%B8%AD%E5%AD%97/index.m3u8
裤甲天下,https://c1.rrcdnbf2.com/video/kujiatianxia/HD%E5%9B%BD%E8%AF%AD/index.m3u8
花飞满城春,https://c1.rrcdnbf2.com/video/huafeimanchengchun/HD%E5%9B%BD%E8%AF%AD/index.m3u8
水浒笑传,https://c1.rrcdnbf2.com/video/shuihuxiaochuan/HD%E5%9B%BD%E8%AF%AD/index.m3u8
富贵列车,https://c1.rrcdnbf3.com/video/fuguilieche/HD%E5%9B%BD%E8%AF%AD/index.m3u8
艳阳天,https://c1.rrcdnbf1.com/video/yanyangtian/HD%E5%9B%BD%E8%AF%AD/index.m3u8
外来媳妇本地郎,https://c1.rrcdnbf2.com/video/wailaixifubendilang2004/HD%E5%9B%BD%E8%AF%AD/index.m3u8
北地虎,https://c1.rrcdnbf2.com/video/beidihu/HD%E5%9B%BD%E8%AF%AD/index.m3u8
花魁杜十娘,https://c1.rrcdnbf1.com/video/huakuidushiniang/HD%E5%9B%BD%E8%AF%AD/index.m3u8
快乐年华,https://c1.rrcdnbf2.com/video/kuailenianhua/HD%E5%9B%BD%E8%AF%AD/index.m3u8
给我一个吻,https://c1.rrcdnbf2.com/video/geiwoyigewen/HD%E5%9B%BD%E8%AF%AD/index.m3u8
小武士,https://c1.rrcdnbf2.com/video/xiaowushi/HD%E5%9B%BD%E8%AF%AD/index.m3u8
笑太极,https://c1.rrcdnbf3.com/video/xiaotaiji/HD%E5%9B%BD%E8%AF%AD/index.m3u8
小姐不在家,https://c1.rrcdnbf2.com/video/xiaojiebuzaijia/HD%E5%9B%BD%E8%AF%AD/index.m3u8
喜气逼人,https://c1.rrcdnbf1.com/video/xiqibiren/HD%E5%9B%BD%E8%AF%AD/index.m3u8
红肚兜,https://c1.rrcdnbf6.com/video/hongdudou/HD/index.m3u8
女黑侠威震地狱门,https://vip1.lz-cdn7.com/20230515/16006_c1666762/2000k/hls/mixed.m3u8
工厂三小姐,https://vip1.lz-cdn7.com/20230512/15934_af163df5/2000k/hls/mixed.m3u8
成龙电影,http://107.150.60.122/live/lbcl.m3u8
周润发电影,http://107.150.60.122/live/lbzrf.m3u8
周星驰电影,http://107.150.60.122/live/lbzxc.m3u8
林正英影院,http://107.150.60.122/live/lblzy.m3u8



更新时间,#genre#
RICKY,https://cdn.streamain.com/guests/GOG9G4L9mLOAKk2_1773448445.mp4
Tom,https://cdn.streamain.com/guests/9lIlGN8VHOH6HOu_1773474173.mp4
📺央视频道,#genre#
CCTV1-综合,http://139.227.221.14:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2-财经,http://139.227.221.14:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3-综艺,http://139.227.221.14:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4-国际,http://139.227.221.14:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5-体育,http://139.227.221.14:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6-电影,http://139.227.221.14:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7-军农,http://139.227.221.14:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8-电视剧,http://139.227.221.14:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9-纪录,http://139.227.221.14:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10-科教,http://139.227.221.14:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11-戏曲,http://139.227.221.14:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12-社会与法,http://139.227.221.14:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13-新闻,http://139.227.221.14:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14-少儿,http://139.227.221.14:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15-音乐,http://139.227.221.14:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CGTN,http://139.227.221.14:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://139.227.221.14:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://139.227.221.14:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://139.227.221.14:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://139.227.221.14:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://139.227.221.14:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://139.227.221.14:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://139.227.221.14:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://139.227.221.14:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://139.227.221.14:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
旅游卫视,http://139.227.221.14:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://139.227.221.14:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://139.227.221.14:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://139.227.221.14:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://139.227.221.14:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://139.227.221.14:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://139.227.221.14:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV2,http://61.136.172.236:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV3,http://61.136.172.236:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV5,http://61.136.172.236:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV5,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV6,http://61.136.172.236:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV8,http://61.136.172.236:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV9,http://61.136.172.236:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV10,http://61.136.172.236:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV12,http://61.136.172.236:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV14,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV15,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
📡卫视频道,#genre#
广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
浙江卫视,http://61.136.172.236:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
湖南卫视,http://61.136.172.236:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
北京卫视,http://61.136.172.236:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
湖北卫视,http://61.136.172.236:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
黑龙江卫视,http://61.136.172.236:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
东方卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
广西卫视,http://61.136.172.236:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
河南卫视,http://61.136.172.236:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
江苏卫视,http://61.136.172.236:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
☘️广东频道,#genre#
广东卫视高清,http://120.238.84.45:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江高清,http://120.238.84.45:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育高清,http://120.238.84.45:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
梅州-1,http://120.238.84.45:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
梅州-2,http://120.238.84.45:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
梅州导视高清,http://120.238.84.45:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
梅州导视,http://120.238.84.45:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://120.238.84.45:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
明珠台,http://120.238.84.45:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
翡翠台,http://120.238.84.45:9901/tsfile/live/1103_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://120.238.84.45:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
广东公共高清,http://120.238.84.45:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
都市剧场高清,http://120.238.84.45:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
兴宁融媒,http://120.238.84.45:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
南方一高清,http://120.238.84.45:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
南方二高清,http://120.238.84.45:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
南方四高清,http://120.238.84.45:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
南方五高清,http://120.238.84.45:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://120.238.84.45:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://120.238.84.45:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://120.238.84.45:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://120.238.84.45:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://120.238.84.45:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://120.238.84.45:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://120.238.84.45:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://120.238.84.45:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://120.238.84.45:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://120.238.84.45:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://120.238.84.45:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://120.238.84.45:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://120.238.84.45:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://120.238.84.45:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://120.238.84.45:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://120.238.84.45:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
梅县综合,http://120.238.84.45:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
少儿卫视,http://120.238.84.45:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://120.238.84.45:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://120.238.84.45:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://120.238.84.45:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://120.238.84.45:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://120.238.84.45:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
谍战剧场,http://120.238.84.45:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视高清,http://120.238.84.45:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视高清,http://120.238.84.45:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视高清,http://120.238.84.45:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视高清,http://120.238.84.45:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视高清,http://120.238.84.45:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视高清,http://120.238.84.45:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视高清,http://120.238.84.45:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视高清,http://120.238.84.45:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视高清,http://120.238.84.45:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视高清,http://120.238.84.45:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视高清,http://120.238.84.45:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视高清,http://120.238.84.45:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视高清,http://120.238.84.45:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视高清,http://120.238.84.45:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实高清,http://120.238.84.45:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视高清,http://120.238.84.45:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育高清,http://120.238.84.45:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://120.238.84.45:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视高清,http://120.238.84.45:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视高清,http://120.238.84.45:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视高清,http://120.238.84.45:9901/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视高清,http://120.238.84.45:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视高清,http://120.238.84.45:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://120.238.84.45:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://120.238.84.45:9901/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://120.238.84.45:9901/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://120.238.84.45:9901/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古,http://120.238.84.45:9901/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://120.238.84.45:9901/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://120.238.84.45:9901/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://120.238.84.45:9901/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://120.238.84.45:9901/tsfile/live/1077_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://120.238.84.45:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://120.238.84.45:9901/tsfile/live/1080_1.m3u8?key=txiptv&playlive=1&authid=0
相声小品,http://120.238.84.45:9901/tsfile/live/1081_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://120.238.84.45:9901/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://120.238.84.45:9901/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://120.238.84.45:9901/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://120.238.84.45:9901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://120.238.84.45:9901/tsfile/live/1090_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://120.238.84.45:9901/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0
央视文化,http://120.238.84.45:9901/tsfile/live/1092_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭电影高清,http://120.238.84.45:9901/tsfile/live/1093_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影高清,http://120.238.84.45:9901/tsfile/live/1094_1.m3u8?key=txiptv&playlive=1&authid=0
岭南戏曲,http://120.238.84.45:9901/tsfile/live/1095_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV兵器高清,http://120.238.84.45:9901/tsfile/live/1096_1.m3u8?key=txiptv&playlive=1&authid=0
新视觉高清,http://120.238.84.45:9901/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&authid=0
劲爆体育,http://120.238.84.45:9901/tsfile/live/1105_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://120.238.84.45:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
☘️江苏频道,#genre#
CCTV1-综合HD,http://218.3.138.25:1111/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经HD,http://218.3.138.25:1111/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺HD,http://218.3.138.25:1111/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育HD,http://218.3.138.25:1111/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影HD,http://218.3.138.25:1111/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
