最新软件密码,#genre#
巴彦淖尔新闻,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800
赤峰新闻综合,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800
乌兰察布新闻,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=cf5f71d0000862b18f5813607b3dfd5b&txTime=771E8800
浙江,#genre#
浙江｜平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
绍兴新闻综合频道,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
开化国家公园频道,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?$浙江官方
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?$浙江官方
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?$浙江官方
浙江影视,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?$浙江官方
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?$浙江官方
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?$浙江官方
中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8?$浙江官方
之江记录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?$浙江官方
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?$浙江官方
YMG未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?$云播
上虞文化,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed?$云播
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed?$云播
上虞综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed?$云播
云和新闻,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?$云播
余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?$云播
余杭新闻,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed?$云播
余杭未来,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?$云播
兰溪新闻,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed?$云播
姚江文化,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?$云播
嵊州新闻,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed?$云播
平湖新闻,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed?$云播
平湖民生,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed?$云播
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed?$云播
开化公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed?$云播
开化新闻,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed?$云播
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed?$云播
普陀新闻,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed?$云播
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed?$云播
武义新闻,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed?$云播
洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed?$云播
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?$浙江绍兴三线
绍兴文化,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed?$浙江绍兴三线
绍兴新闻,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed?$浙江绍兴三线
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed?$云播
苍南新闻,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed?$云播
萧山新闻,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed?$云播
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed?$云播
萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?$云播
衢江新闻,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed?$云播
象山新闻,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed?$云播
青田电视,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed?$云播
龙泉新闻,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed?$云播
龙游新闻,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?$云播
龙游生活,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed?$云播
湖南,#genre#
快乐购,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=klg
湖南经视,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hnjs
湖南娱乐,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hnyl
湖南都市,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hnds
湖南电视剧,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hndsj
金鹰纪实,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=jyjs
湖南爱晚,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hnaw
金鹰卡通,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=jykt
国际频道,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=gjpd
吉林,#genre#
吉林教育,http://222.169.85.8:9901/tsfile/live/1000_1.m3u8?key=txiptv
长春综合,http://222.169.85.8:9901/tsfile/live/1003_1.m3u8?key=txiptv
长春文旅体育,http://222.169.85.8:9901/tsfile/live/1004_1.m3u8?key=txiptv
长春市民生活,http://222.169.85.8:9901/tsfile/live/1007_1.m3u8?key=txiptv
长春文旅体育,https://p2bj.vzan.com:443/slowlive/077592635708642635/live.m3u8
长春市民生活,https://p2bj.vzan.com:443/slowlive/317775187203351257/live.m3u8
松原公共,http://stream8.jlntv.cn/sytv2/sd/live.m3u8
延吉综合,http://stream6.jlntv.cn/yj/playlist.m3u8
长白朝鲜族自治县新闻综合,http://hplayer1.juyun.tv:80/camera/11347146.m3u8
长白朝鲜族自治县朝语综合,http://hplayer1.juyun.tv:80/camera/11344136.m3u8
河南,#genre#
河南|内黄综合频道,http://live.dxhmt.cn:9081/tv/10527-1.m3u8
河南|汤阴综合,http://live.dxhmt.cn:9081/tv/10523-1.m3u8
河南|淇县电视台,http://live.dxhmt.cn:9081/tv/10622-1.m3u8
河南|浚县一套,http://live.dxhmt.cn:9081/tv/10621-1.m3u8
河南|孟州综合,http://live.dxhmt.cn:9081/tv/10883-1.m3u8
河南|开封新闻综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8
河南|开封文化旅游,http://live.dxhmt.cn:9081/tv/10200-3.m3u8
河南|新安新闻综合,http://live.dxhmt.cn:9081/tv/10323-1.m3u8
河南|伊川电视台,http://live.dxhmt.cn:9081/tv/10329-1.m3u8
河南|邓州新闻,http://live.dxhmt.cn:9081/tv/11381-1.m3u8
河南|内乡综合,http://live.dxhmt.cn:9081/tv/11325-1.m3u8
河南|西峡综合,http://live.dxhmt.cn:9081/tv/11323-1.m3u8
河南|新野综合,http://live.dxhmt.cn:9081/tv/11329-1.m3u8
河南|宝丰综合频道,http://live.dxhmt.cn:9081/tv/10421-1.m3u8
河南|华龙有线,http://live.dxhmt.cn:9081/tv/10902-1.m3u8
河南|卢氏综合频道,http://live.dxhmt.cn:9081/tv/11224-1.m3u8
河南|武术世界,http://live.dxhmt.cn:9080/live/yshnpre.m3u8
河南|文物宝库,http://live.dxhmt.cn:9080/19903718786/503136115d714e6796389709a5c74f77.m3u8
河南|建安综合频道,http://live.dxhmt.cn:9081/tv/11003-1.m3u8
河南|延津综合频道,http://live.dxhmt.cn:9081/tv/10726-1.m3u8
河南|淮滨综合频道,http://live.dxhmt.cn:9081/tv/11527-1.m3u8
河南|河南移动戏曲,http://live.dxhmt.cn:9080/19903718786/a9aab4c5eef74da18d684c75c6dd7e10.m3u8
河南|泌阳新闻综合,http://live.dxhmt.cn:9081/tv/11726-1.m3u8
河南|确山综合,http://live.dxhmt.cn:9081/tv/11725-1.m3u8
河南|上蔡综合,http://live.dxhmt.cn:9081/tv/11722-1.m3u8
河南|遂平一套,http://live.dxhmt.cn:9081/tv/11728-1.m3u8
河南|西平综合,http://live.dxhmt.cn:9081/tv/11721-1.m3u8
河南|登封综合频道,http://live.dxhmt.cn:9081/tv/10185-1.m3u8
河南|新密新闻频道,http://live.dxhmt.cn:9081/tv/10183-2.m3u8
河南|荥阳综合,http://live.dxhmt.cn:9081/tv/10182-1.m3u8
北京|中华特产,http://live.dxhmt.cn:9080/19903718786/854deb36f8db4c9098cad18cc35bd632.m3u8
周口教育频道,http://117.159.72.12:8081/live/2548854934748691151.m3u8
周口公共,http://117.159.72.12:8081/live/8606202505932165833.m3u8
周口-4,http://117.159.72.12:8081/live/6520562530090312540.m3u8
河南|泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
广西,#genre#
桂林科教旅游,http://zb.gjds.love/公众号搞机大师/地方台/桂林.php?id=glkj
南宁都市生活,http://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
南宁公共,http://hls.nntv.cn/nnlive/GGPD_24.m3u8
桂林科教HD,https://pull.gltvs.com/live/glkj/playlist.m3u8?v=4282cdc9071e32fd382778e37d8bf172&t=2024816762
桂林公共HD,https://pull.gltvs.com/live/glgg/playlist.m3u8?v=654a4f856ca8f4ea018b85acb77572e8&t=2024816762
山东,#genre#
nhk国际,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/山东酒店源扫描/山东酒店源扫描.php?ID=hls/77/index.m3u8
威海一套新闻综合频道,http://l1.weihai.tv:8081/hls/969O76hb22.m3u8
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8?shandd
济宁公共频道,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8
济宁新闻综合频道,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8?shandd
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500k/tzwj_video.m3u8
泰安经济生活,http://zzbb.1545ts.com:8068/live/tatv222.m3u8
泰安综合频道,http://zzbb.1545ts.com:8068/live/tatv0111.m3u8
临沂综合频道,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
临沂公共频道,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
临沂农科频道,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
临沂农科,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel116773/playlist.m3u8
菏泽三套影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
重庆,#genre#
璧山综合,http://222.179.42.129:8181/hls1.m3u8?
天津,#genre#
天津新闻,http://livebackold2.wisetv.com.cn/TJIPTV/TJXW/playlist.m3u8?wsSecret=4ad2004f4b57fbe43f8b316c86ae6478&wsTime=669208dd&begintimeback=8544&GUID=b7edf4fb24e257664a53a6e24aa39e45&wsSession=98b80eccfb65b8fe8eb9fb4c-172050562949441
天津新闻,http://livebackold2.wisetv.com.cn/TJIPTV/TJXW/playlist.m3u8?wsSecret=4ad2004f4b57fbe43f8b316c86ae6478&wsTime=669208dd&begintimeback=8544&GUID=b7edf4fb24e257664a53a6e24aa39e45&wsSession=98b80eccfb65b8fe8eb9fb4c-172084655779997
天津文艺,http://livebackold2.wisetv.com.cn/TJIPTV/TJWY/playlist.m3u8?wsSecret=797130fe5fcdd205358167c1a2030639&wsTime=66934a6a&begintimeback=11784&GUID=6467bab36c70ef34410912a65737b05e&wsSession=98b80eccfb65b8fe8eb9fb4c-172092887523379
天津影视,http://livebackold2.wisetv.com.cn/TJIPTV/TJYS/playlist.m3u8?wsSecret=71fc587e5be002e4a156879f0b4259fb&wsTime=66934ab8&begintimeback=8019&GUID=da23b72412d044ae1dd723f9b5f49a4f&wsSession=98b80eccfb65b8fe8eb9fb4c-172092895337469
天津影视,http://livebackold2.wisetv.com.cn/TJIPTV/TJYS/playlist.m3u8?wsSecret=1aebb00b4a5252a6ed5f111e873e65b9&wsTime=66934af2&begintimeback=8388&GUID=904ef6e2492a1df8742819bcccfbc8b7&wsSession=98b80eccfb65b8fe8eb9fb4c-172092901164194
天津都市,http://livebackold2.wisetv.com.cn/TJIPTV/TJDS/playlist.m3u8?wsSecret=896d0adfe628e1895cbe6b8203a33b1e&wsTime=6692409a&begintimeback=10673&GUID=7aef65de6fb6382acbdf67125dd25469&wsSession=98b80eccfb65b8fe8eb9fb4c-172086082691396
天津都市,http://livebackold2.wisetv.com.cn/TJIPTV/TJDS/playlist.m3u8?wsSecret=8eeb082cbf91d8898397127e5f6da5f0&wsTime=6692411c&begintimeback=11613&GUID=13901d0b3a8cf903663463178568704f&wsSession=98b80eccfb65b8fe8eb9fb4c-172086095727715
天津体育,http://livebackold2.wisetv.com.cn/TJIPTV/TJTY/playlist.m3u8?wsSecret=c75272b0c1783bd9c99cc0cbaa4ccbb1&wsTime=669349ff&begintimeback=10392&GUID=4cda0cc1db759eb13c63dd27ec2963fb&wsSession=98b80eccfb65b8fe8eb9fb4c-172092876863242
天津体育,http://livebackold2.wisetv.com.cn/TJIPTV/TJTY/playlist.m3u8?wsSecret=331317e3485cb36cf020a02ce1e7d599&wsTime=66923cbf&begintimeback=17600&GUID=be34ceda21e62cad88bf3bd039f9618a&wsSession=98b80eccfb65b8fe8eb9fb4c-172085984784519
天津教育,http://livebackold2.wisetv.com.cn/TJIPTV/TJKJ/playlist.m3u8?wsSecret=fbb30bce2b4e1009501a52708a90ea9e&wsTime=669241ad&begintimeback=11618&GUID=d831caa6cbb8cee0a7e01a03cb1ffcf9&wsSession=98b80eccfb65b8fe8eb9fb4c-172086110196736
天津教育,http://livebackold2.wisetv.com.cn/TJIPTV/TJKJ/playlist.m3u8?wsSecret=d879869200dfa0161d1b0de982517604&wsTime=66923e89&begintimeback=12067&GUID=b285079b442330fa2f88a9a947d4b7d6&wsSession=98b80eccfb65b8fe8eb9fb4c-172086029841971
武清综合频道,http://tvpull.smartwq.cn/wqlive/convergencemedia/1732010464.ts?wsSession=a6bf473c15599f0929f062bd-173201047311392&wsIPSercert=a6126de3456bff70ddde45a793b6808a&wsApp=HLS
津南一套,https://play.jinnantv.top/live/JNTV1.flv
福建,#genre#
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8
厦门卫视,http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=xmws
厦门卫视,http://dassby.qqff.top:99/live/厦门卫视/index.m3u8
厦门一套,https://live1b.kxm.xmtv.cn/xm1bf/playlist.m3u8
厦门一套,https://live1b.kxm.xmtv.cn/xm1bf/tvzb/live.m3u8
厦门二套,https://live1b.kxm.xmtv.cn/xm2bf/playlist.m3u8
厦门二套,https://live1b.kxm.xmtv.cn/xm2bf/tvzb/live.m3u8
厦门移动电视,https://live1b.kxm.xmtv.cn/xmyidongbf_1b/playlist.m3u8
厦门移动电视,https://live1b.kxm.xmtv.cn/xmyidongbf_1b/tvzb/live.m3u8
陕西,#genre#
嘉佳卡通,http://120.192.226.35:8009/hls/66/index.m3u8
hnjykt,http://120.192.226.35:8009/hls/67/index.m3u8
北京卡酷少儿,http://120.192.226.35:8009/hls/69/index.m3u8
都市剧场,http://120.192.226.35:8009/hls/72/index.m3u8
乐游频道,http://120.192.226.35:8009/hls/75/index.m3u8
陕西新闻资讯,http://120.192.226.35:8009/hls/18/index.m3u8
陕西都市青春,http://120.192.226.35:8009/hls/19/index.m3u8
陕西生活频道,http://120.192.226.35:8009/hls/20/index.m3u8
陕西公共频道,http://120.192.226.35:8009/hls/22/index.m3u8
陕西乐家购物,http://120.192.226.35:8009/hls/23/index.m3u8
陕西体育休闲,http://120.192.226.35:8009/hls/24/index.m3u8
陕西西部电影,http://120.192.226.35:8009/hls/62/index.m3u8
西安新闻综合,http://120.192.226.35:8009/hls/28/index.m3u8
西安都市频道,http://120.192.226.35:8009/hls/29/index.m3u8
西安商务资讯,http://120.192.226.35:8009/hls/82/index.m3u8
西安影视频道,http://120.192.226.35:8009/hls/83/index.m3u8
西安教育频道,http://120.192.226.35:8009/hls/85/index.m3u8
江西,#genre#
江西|江西教育频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxjy
卫视|江西卫视高清,http://115.150.63.77:9902/tsfile/live/0138_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江西|石城综合,http://115.150.63.77:9902/tsfile/live/0001_15.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江西|石城影视,http://115.150.63.77:9902/tsfile/live/0001_16.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江西|赣县综合,http://115.150.63.77:9902/tsfile/live/0001_46.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江西|赣州TV-1,http://115.150.63.77:9902/tsfile/live/0001_50.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江西|赣州TV-公共,http://115.150.63.77:9902/tsfile/live/0001_51.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江西|赣州TV-教育,http://115.150.63.77:9902/tsfile/live/0001_52.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江西|章贡TV,http://115.150.63.77:9902/tsfile/live/0001_53.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江西|江西指南,http://115.150.63.77:9902/tsfile/live/1041_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
江西|抚州综合,http://115.150.63.77:9902/tsfile/live/1044_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
萍乡一新闻综合,https://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_px_xwzh.m3u8
萍乡二公共频道,https://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_px_ggpd.m3u8
南昌新闻综合,http://play-live-hls.jxtvcn.com.cn/live-city/tv_nanchang.m3u8
九江新闻综合,http://play-live-hls.jxtvcn.com.cn/live-city/tv_jiujiang.m3u8
景德镇新闻综合,http://play-live-hls.jxtvcn.com.cn/live-city/tv_jingdezhen.m3u8
吉安综合,http://play-live-hls.jxtvcn.com.cn/live-city/tv_jian.m3u8
鹰潭综合,http://play-live-hls.jxtvcn.com.cn/live-city/tv_yingtan.m3u8
宜春综合,http://play-live-hls.jxtvcn.com.cn/live-city/tv_yichun.m3u8
新余新闻综合,http://play-live-hls.jxtvcn.com.cn/live-city/tv_xinyu.m3u8
赣州新闻综合,http://play-live-hls.jxtvcn.com.cn/live-city/tv_ganzhou.m3u8
抚州综合,http://play-live-hls.jxtvcn.com.cn/live-city/tv_fuzhou.m3u8
山西,#genre#
屯留综合,https://f3jok3az.live.sxmty.com/live/hls/ebaa2bf2e7f94dc79d4e642ac76d2415/0d97361a940348729fbd0ee3f4eb9e47.m3u8
古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8?zshanxd
古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd
黑龙江,#genre#
哈尔滨新闻综合,https://masterpull.hljtv.com/live/sPvVy8Ju.m3u8
齐齐哈尔新闻综合,https://masterpull.hljtv.com/live/dUi8b96l.m3u8
牡丹江新闻综合,https://masterpull.hljtv.com/live/newLqQS9Lcp.m3u8
双鸭山新闻综合,https://masterpull.hljtv.com/live/BowdCSzZ.m3u8
大庆新闻综合,https://masterpull.hljtv.com/live/4WdrZLCq.m3u8
鹤岗新闻综合,https://masterpull.hljtv.com/live/rApKWXbX.m3u8
鸡西新闻综合,https://masterpull.hljtv.com/live/uqFwlQDH.m3u8
伊春新闻综合,https://masterpull.hljtv.com/live/vQtnS3vX.m3u8
七台河新闻综合,https://masterpull.hljtv.com/live/9FZ7k2XF.m3u8
杜尔伯特综合,https://masterpull.hljtv.com/live/eCNHwyyW.m3u8
林甸综合,https://masterpull.hljtv.com/live/23PN6NW9.m3u8
汤原综合,https://masterpull.hljtv.com/live/lt2CmppY.m3u8
萝北综合,https://rmplive.hljtv.com/live/luobei.m3u8
伊春绿色林都,https://liveplaysr.dbw.cn/lsdream/6i4bn74/2000/live.m3u8
甘肃,#genre#
甘肃公共应急HD,http://lishiwan.xicp.net:8563/udp/239.255.36.4:8231
甘肃经济,http://lishiwan.xicp.net:8563/udp/239.255.36.6:8231
甘肃文化影视,http://lishiwan.xicp.net:8563/udp/239.255.36.7:8231
甘肃公共应急,http://lishiwan.xicp.net:8563/udp/239.255.36.8:8231
甘肃都市,http://lishiwan.xicp.net:8563/udp/239.255.36.9:8231
甘肃少儿,http://lishiwan.xicp.net:8563/udp/239.255.36.10:8231
陇尚生活,http://lishiwan.xicp.net:8563/udp/239.255.36.11:8231
甘肃移动电视,http://lishiwan.xicp.net:8563/udp/239.255.36.13:8231
甘肃文化影视HD,http://lishiwan.xicp.net:8563/udp/239.255.36.15:8231
甘肃都市HD,http://lishiwan.xicp.net:8563/udp/239.255.36.16:8231
甘肃经济HD,http://lishiwan.xicp.net:8563/udp/239.255.36.17:8231
甘肃少儿HD,http://lishiwan.xicp.net:8563/udp/239.255.36.18:8231
武威综合,http://lishiwan.xicp.net:8563/udp/239.255.36.104:8231
武威凉州,http://lishiwan.xicp.net:8563/udp/239.255.36.106:8231
嘉峪关综合,http://lishiwan.xicp.net:8563/udp/239.255.36.112:8231
肃州综合,http://lishiwan.xicp.net:8563/udp/239.255.36.124:8231
甘南综合,http://lishiwan.xicp.net:8563/udp/239.255.36.126:8231
甘南藏语,http://lishiwan.xicp.net:8563/udp/239.255.36.125:8231
金塔综合,http://lishiwan.xicp.net:8563/udp/239.255.36.133:8231
兰州新闻综合,http://lishiwan.xicp.net:8563/udp/239.255.36.134:8231
兰州文旅,http://lishiwan.xicp.net:8563/udp/239.255.36.135:8231
康乐综合,http://lishiwan.xicp.net:8563/udp/239.255.36.136:8231
和政综合,http://lishiwan.xicp.net:8563/udp/239.255.36.137:8231
玉门综合,http://lishiwan.xicp.net:8563/udp/239.255.36.151:8231
天水综合,http://lishiwan.xicp.net:8563/udp/239.255.36.152:8231
天水文旅,http://lishiwan.xicp.net:8563/udp/239.255.36.153:8231
武威综合,https://play.kankanlive.com/live/1693539781636986.m3u8
天祝综合,https://play.kankanlive.com/live/1656487214793905.m3u8
永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
